Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-09-01 00:00:00-04:00,21.56999969482422,21.770000457763672,21.030000686645508,21.610000610351562,1915100,0.0,0.0
2023-09-05 00:00:00-04:00,21.420000076293945,21.851999282836914,21.142000198364258,21.309999465942383,1660700,0.0,0.0
2023-09-06 00:00:00-04:00,21.299999237060547,21.59000015258789,21.201000213623047,21.440000534057617,1697400,0.0,0.0
2023-09-07 00:00:00-04:00,21.149999618530273,21.989999771118164,20.770000457763672,21.5,2502500,0.0,0.0
2023-09-08 00:00:00-04:00,21.440000534057617,21.440000534057617,20.506000518798828,20.950000762939453,2797300,0.0,0.0
